timestamp,datetime,open,high,low,close,volume
1703255400,2023-12-22T09:30:00.000-05:00,6.72,6.72,6.72,6.72,33727
1703255460,2023-12-22T09:31:00.000-05:00,6.71,6.715,6.71,6.715,284
1703255520,2023-12-22T09:32:00.000-05:00,6.71,6.71,6.71,6.71,200
1703255580,2023-12-22T09:33:00.000-05:00,6.71,6.71,6.71,6.71,811
1703255640,2023-12-22T09:34:00.000-05:00,6.7108,6.7108,6.7108,6.7108,121
1703255760,2023-12-22T09:36:00.000-05:00,6.71,6.71,6.71,6.71,152
1703255880,2023-12-22T09:38:00.000-05:00,6.715,6.72,6.71,6.71,1131
1703255940,2023-12-22T09:39:00.000-05:00,6.715,6.72,6.7,6.7101,20244
1703256000,2023-12-22T09:40:00.000-05:00,6.71,6.7166,6.71,6.715,3202
1703256060,2023-12-22T09:41:00.000-05:00,6.7144,6.73,6.7144,6.73,19595
1703256180,2023-12-22T09:43:00.000-05:00,6.735,6.74,6.735,6.74,1800
1703256240,2023-12-22T09:44:00.000-05:00,6.735,6.735,6.735,6.735,24180
1703256300,2023-12-22T09:45:00.000-05:00,6.731,6.735,6.731,6.735,610
1703256480,2023-12-22T09:48:00.000-05:00,6.74,6.74,6.735,6.735,372
1703256600,2023-12-22T09:50:00.000-05:00,6.735,6.735,6.735,6.735,1146
1703256720,2023-12-22T09:52:00.000-05:00,6.7301,6.74,6.7301,6.74,1583
1703256840,2023-12-22T09:54:00.000-05:00,6.7399,6.7399,6.7399,6.7399,538
1703256900,2023-12-22T09:55:00.000-05:00,6.73,6.735,6.73,6.7301,325
1703256960,2023-12-22T09:56:00.000-05:00,6.7321,6.7321,6.7321,6.7321,1867
1703257020,2023-12-22T09:57:00.000-05:00,6.7342,6.7399,6.73,6.7312,4224
1703257080,2023-12-22T09:58:00.000-05:00,6.735,6.735,6.73,6.73,2036
1703257140,2023-12-22T09:59:00.000-05:00,6.739,6.739,6.735,6.735,9545
1703257260,2023-12-22T10:01:00.000-05:00,6.735,6.735,6.735,6.735,691
1703257320,2023-12-22T10:02:00.000-05:00,6.739,6.739,6.739,6.739,3930
1703257380,2023-12-22T10:03:00.000-05:00,6.7389,6.7389,6.7389,6.7389,350
1703257440,2023-12-22T10:04:00.000-05:00,6.74,6.74,6.74,6.74,600
1703257500,2023-12-22T10:05:00.000-05:00,6.74,6.74,6.74,6.74,749
1703257560,2023-12-22T10:06:00.000-05:00,6.73,6.74,6.73,6.74,1504
1703257620,2023-12-22T10:07:00.000-05:00,6.74,6.74,6.74,6.74,100
1703257680,2023-12-22T10:08:00.000-05:00,6.735,6.74,6.7316,6.74,2013
1703257740,2023-12-22T10:09:00.000-05:00,6.7399,6.74,6.7382,6.74,3818
1703257800,2023-12-22T10:10:00.000-05:00,6.74,6.74,6.735,6.735,3823
1703258100,2023-12-22T10:15:00.000-05:00,6.735,6.735,6.735,6.735,796
1703258400,2023-12-22T10:20:00.000-05:00,6.73,6.732,6.73,6.73,2200
1703258460,2023-12-22T10:21:00.000-05:00,6.735,6.735,6.735,6.735,100
1703258580,2023-12-22T10:23:00.000-05:00,6.7303,6.7307,6.7303,6.7307,1102
1703258760,2023-12-22T10:26:00.000-05:00,6.73,6.7302,6.73,6.73,2793
1703258820,2023-12-22T10:27:00.000-05:00,6.7303,6.7303,6.7303,6.7303,1027
1703258880,2023-12-22T10:28:00.000-05:00,6.735,6.735,6.735,6.735,400
1703258940,2023-12-22T10:29:00.000-05:00,6.74,6.74,6.735,6.74,6574
1703259000,2023-12-22T10:30:00.000-05:00,6.7402,6.745,6.7402,6.745,1600
1703259060,2023-12-22T10:31:00.000-05:00,6.74,6.74,6.72,6.73,62087
1703259120,2023-12-22T10:32:00.000-05:00,6.73,6.73,6.725,6.7289,2100
1703259180,2023-12-22T10:33:00.000-05:00,6.7201,6.725,6.7201,6.725,1141
1703259240,2023-12-22T10:34:00.000-05:00,6.7248,6.73,6.72,6.72,13077
1703259300,2023-12-22T10:35:00.000-05:00,6.71,6.7155,6.71,6.7155,2301
1703259360,2023-12-22T10:36:00.000-05:00,6.7199,6.7199,6.7199,6.7199,5800
1703259480,2023-12-22T10:38:00.000-05:00,6.715,6.7187,6.715,6.715,2209
1703259540,2023-12-22T10:39:00.000-05:00,6.72,6.72,6.72,6.72,300
1703259660,2023-12-22T10:41:00.000-05:00,6.72,6.72,6.715,6.715,1010
1703259720,2023-12-22T10:42:00.000-05:00,6.7102,6.719,6.7102,6.7187,9515
1703259780,2023-12-22T10:43:00.000-05:00,6.715,6.715,6.715,6.715,993
1703259840,2023-12-22T10:44:00.000-05:00,6.7101,6.7101,6.7101,6.7101,1193
1703260020,2023-12-22T10:47:00.000-05:00,6.715,6.715,6.715,6.715,1977
1703260140,2023-12-22T10:49:00.000-05:00,6.715,6.715,6.715,6.715,1549
1703260260,2023-12-22T10:51:00.000-05:00,6.715,6.715,6.715,6.715,807
1703260560,2023-12-22T10:56:00.000-05:00,6.7103,6.7103,6.7103,6.7103,1253
1703260620,2023-12-22T10:57:00.000-05:00,6.715,6.715,6.715,6.715,825
1703260680,2023-12-22T10:58:00.000-05:00,6.7124,6.7186,6.7124,6.7186,2494
1703260740,2023-12-22T10:59:00.000-05:00,6.715,6.715,6.715,6.715,369
1703260800,2023-12-22T11:00:00.000-05:00,6.72,6.72,6.71,6.711,6418
1703260860,2023-12-22T11:01:00.000-05:00,6.715,6.7178,6.71,6.71,2810
1703260920,2023-12-22T11:02:00.000-05:00,6.7178,6.7178,6.7178,6.7178,200
1703260980,2023-12-22T11:03:00.000-05:00,6.71,6.71,6.71,6.71,100
1703261040,2023-12-22T11:04:00.000-05:00,6.715,6.715,6.715,6.715,523
1703261100,2023-12-22T11:05:00.000-05:00,6.719,6.719,6.715,6.715,5630
1703261160,2023-12-22T11:06:00.000-05:00,6.715,6.715,6.715,6.715,156
