timestamp,datetime,open,high,low,close,volume
1703255400,2023-12-22T09:30:00.000-05:00,10.02,10.02,10.02,10.02,320
1703255700,2023-12-22T09:35:00.000-05:00,10.0,10.0,10.0,10.0,300
1703256060,2023-12-22T09:41:00.000-05:00,10.06,10.075,10.06,10.075,392
1703256540,2023-12-22T09:49:00.000-05:00,10.0782,10.0782,10.0782,10.0782,100
1703258160,2023-12-22T10:16:00.000-05:00,10.04,10.04,10.04,10.04,100
1703258640,2023-12-22T10:24:00.000-05:00,10.08,10.08,10.08,10.08,130
1703258880,2023-12-22T10:28:00.000-05:00,10.02,10.02,10.02,10.02,297
1703259000,2023-12-22T10:30:00.000-05:00,10.11,10.13,10.11,10.13,448
1703259060,2023-12-22T10:31:00.000-05:00,10.1,10.1,10.1,10.1,100
1703259540,2023-12-22T10:39:00.000-05:00,10.1,10.1,10.01,10.03,4794
1703259600,2023-12-22T10:40:00.000-05:00,10.01,10.03,10.01,10.03,300
1703259840,2023-12-22T10:44:00.000-05:00,10.0,10.0,10.0,10.0,100
1703260440,2023-12-22T10:54:00.000-05:00,10.02,10.02,9.97,9.97,338
1703261580,2023-12-22T11:13:00.000-05:00,10.01,10.01,9.97,9.98,2171
1703261640,2023-12-22T11:14:00.000-05:00,9.94,9.94,9.94,9.94,100
1703261940,2023-12-22T11:19:00.000-05:00,9.98,9.98,9.96,9.96,365
1703262120,2023-12-22T11:22:00.000-05:00,9.965,9.965,9.95,9.95,200
1703262180,2023-12-22T11:23:00.000-05:00,9.965,9.965,9.965,9.965,100
1703262360,2023-12-22T11:26:00.000-05:00,9.98,9.98,9.98,9.98,100
1703262420,2023-12-22T11:27:00.000-05:00,9.98,10.01,9.98,10.01,971
1703263140,2023-12-22T11:39:00.000-05:00,10.035,10.035,10.03,10.03,200
1703263260,2023-12-22T11:41:00.000-05:00,9.98,9.98,9.98,9.98,100
1703264040,2023-12-22T11:54:00.000-05:00,10.01,10.01,10.01,10.01,118
1703265480,2023-12-22T12:18:00.000-05:00,10.04,10.04,10.01,10.01,400
1703266140,2023-12-22T12:29:00.000-05:00,10.065,10.065,10.02,10.02,200
1703267100,2023-12-22T12:45:00.000-05:00,10.06,10.06,10.06,10.06,100
1703267160,2023-12-22T12:46:00.000-05:00,10.07,10.09,10.07,10.09,604
1703268300,2023-12-22T13:05:00.000-05:00,10.12,10.13,10.12,10.13,845
1703269380,2023-12-22T13:23:00.000-05:00,10.135,10.135,10.135,10.135,110
1703269860,2023-12-22T13:31:00.000-05:00,10.09,10.13,10.09,10.115,434
1703270040,2023-12-22T13:34:00.000-05:00,10.11,10.11,10.11,10.11,189
1703270340,2023-12-22T13:39:00.000-05:00,10.0902,10.0902,10.01,10.01,4239
1703270400,2023-12-22T13:40:00.000-05:00,10.01,10.01,10.01,10.01,182
1703270580,2023-12-22T13:43:00.000-05:00,10.04,10.04,10.02,10.02,415
1703270940,2023-12-22T13:49:00.000-05:00,10.01,10.01,10.01,10.01,499
1703271900,2023-12-22T14:05:00.000-05:00,10.001,10.001,10.001,10.001,100
1703271960,2023-12-22T14:06:00.000-05:00,10.02,10.02,10.02,10.02,100
1703272320,2023-12-22T14:12:00.000-05:00,10.04,10.04,10.01,10.01,923
1703272500,2023-12-22T14:15:00.000-05:00,10.01,10.01,10.01,10.01,100
1703273100,2023-12-22T14:25:00.000-05:00,9.99,9.99,9.99,9.99,467
1703273160,2023-12-22T14:26:00.000-05:00,9.95,9.96,9.95,9.95,476
1703274060,2023-12-22T14:41:00.000-05:00,9.97,9.97,9.97,9.97,208
1703274120,2023-12-22T14:42:00.000-05:00,9.99,9.99,9.99,9.99,100
1703274180,2023-12-22T14:43:00.000-05:00,9.99,9.99,9.96,9.961,682
1703274240,2023-12-22T14:44:00.000-05:00,9.96,9.97,9.96,9.97,357
1703274720,2023-12-22T14:52:00.000-05:00,9.94,9.94,9.94,9.94,567
1703274780,2023-12-22T14:53:00.000-05:00,9.9,9.91,9.87,9.87,1578
1703275080,2023-12-22T14:58:00.000-05:00,9.92,9.92,9.9,9.9,500
1703275140,2023-12-22T14:59:00.000-05:00,9.92,9.92,9.92,9.92,200
1703275200,2023-12-22T15:00:00.000-05:00,9.891,9.891,9.891,9.891,100
1703275440,2023-12-22T15:04:00.000-05:00,9.89,9.89,9.89,9.89,100
1703275500,2023-12-22T15:05:00.000-05:00,9.88,9.91,9.88,9.91,389
1703275560,2023-12-22T15:06:00.000-05:00,9.88,9.9,9.87,9.87,1936
1703275620,2023-12-22T15:07:00.000-05:00,9.895,9.895,9.895,9.895,100
1703275740,2023-12-22T15:09:00.000-05:00,9.9,9.9,9.87,9.87,202
1703275800,2023-12-22T15:10:00.000-05:00,9.87,9.8701,9.86,9.86,1846
1703275860,2023-12-22T15:11:00.000-05:00,9.85,9.89,9.85,9.89,1039
1703275980,2023-12-22T15:13:00.000-05:00,9.865,9.865,9.865,9.865,200
1703276040,2023-12-22T15:14:00.000-05:00,9.87,9.87,9.87,9.87,539
1703276100,2023-12-22T15:15:00.000-05:00,9.865,9.865,9.865,9.865,100
1703276460,2023-12-22T15:21:00.000-05:00,9.851,9.851,9.851,9.851,250
1703276700,2023-12-22T15:25:00.000-05:00,9.85,9.85,9.85,9.85,102
1703277000,2023-12-22T15:30:00.000-05:00,9.865,9.865,9.865,9.865,208
1703277060,2023-12-22T15:31:00.000-05:00,9.85,9.86,9.84,9.86,396
1703277120,2023-12-22T15:32:00.000-05:00,9.88,9.89,9.86,9.87,3566
1703277300,2023-12-22T15:35:00.000-05:00,9.87,9.87,9.87,9.87,1219
1703277360,2023-12-22T15:36:00.000-05:00,9.86,9.86,9.86,9.86,223
1703277420,2023-12-22T15:37:00.000-05:00,9.86,9.86,9.86,9.86,200
1703277480,2023-12-22T15:38:00.000-05:00,9.85,9.85,9.85,9.85,201
1703277540,2023-12-22T15:39:00.000-05:00,9.85,9.85,9.85,9.85,216
1703277600,2023-12-22T15:40:00.000-05:00,9.85,9.85,9.85,9.85,212
1703278080,2023-12-22T15:48:00.000-05:00,9.84,9.84,9.84,9.84,208
1703278200,2023-12-22T15:50:00.000-05:00,9.84,9.865,9.84,9.865,471
1703278260,2023-12-22T15:51:00.000-05:00,9.85,9.85,9.85,9.85,141
1703278320,2023-12-22T15:52:00.000-05:00,9.85,9.85,9.85,9.85,635
1703278440,2023-12-22T15:54:00.000-05:00,9.841,9.85,9.841,9.85,536
1703278500,2023-12-22T15:55:00.000-05:00,9.84,9.84,9.84,9.84,113
1703278560,2023-12-22T15:56:00.000-05:00,9.85,9.85,9.844,9.844,304
1703278620,2023-12-22T15:57:00.000-05:00,9.86,9.87,9.85,9.86,2116
1703278680,2023-12-22T15:58:00.000-05:00,9.87,9.875,9.85,9.86,4816
1703278740,2023-12-22T15:59:00.000-05:00,9.855,9.87,9.84,9.84,4470
1703278800,2023-12-22T16:00:00.000-05:00,9.87,9.87,9.87,9.87,8637
1703601000,2023-12-26T09:30:00.000-05:00,9.85,9.85,9.85,9.85,438
1703601420,2023-12-26T09:37:00.000-05:00,9.755,9.865,9.75,9.75,2037
1703601900,2023-12-26T09:45:00.000-05:00,9.77,9.77,9.77,9.77,1866
1703602140,2023-12-26T09:49:00.000-05:00,9.77,9.77,9.77,9.77,104
1703602200,2023-12-26T09:50:00.000-05:00,9.77,9.77,9.77,9.77,138
1703602380,2023-12-26T09:53:00.000-05:00,9.775,9.775,9.775,9.775,112
1703602620,2023-12-26T09:57:00.000-05:00,9.7939,9.7939,9.7939,9.7939,154
1703602680,2023-12-26T09:58:00.000-05:00,9.775,9.775,9.775,9.775,220
1703605320,2023-12-26T10:42:00.000-05:00,9.7046,9.7046,9.7046,9.7046,150
1703605860,2023-12-26T10:51:00.000-05:00,9.73,9.73,9.73,9.73,367
1703607300,2023-12-26T11:15:00.000-05:00,9.74,9.74,9.74,9.74,117
