timestamp,datetime,open,high,low,close,volume
1703246400,2023-12-22T07:00:00.000-05:00,169.58,169.58,169.58,169.58,177
1703247840,2023-12-22T07:24:00.000-05:00,170.09,170.09,170.09,170.09,550
1703249100,2023-12-22T07:45:00.000-05:00,170.49,170.49,170.49,170.49,125
1703249160,2023-12-22T07:46:00.000-05:00,170.14,170.14,170.14,170.14,134
1703249820,2023-12-22T07:57:00.000-05:00,170.5,170.5,170.5,170.5,100
1703250420,2023-12-22T08:07:00.000-05:00,170.83,170.83,170.83,170.83,200
1703250480,2023-12-22T08:08:00.000-05:00,170.92,170.92,170.92,170.92,100
1703251080,2023-12-22T08:18:00.000-05:00,171.0,171.0,171.0,171.0,530
1703251140,2023-12-22T08:19:00.000-05:00,171.14,171.14,171.14,171.14,207
1703251200,2023-12-22T08:20:00.000-05:00,171.15,171.15,171.1,171.1,600
1703251440,2023-12-22T08:24:00.000-05:00,171.59,171.59,171.59,171.59,200
1703251680,2023-12-22T08:28:00.000-05:00,171.65,171.65,171.65,171.65,170
1703251800,2023-12-22T08:30:00.000-05:00,171.0,171.0,171.0,171.0,774
1703251920,2023-12-22T08:32:00.000-05:00,170.0,170.0,170.0,170.0,120
1703252280,2023-12-22T08:38:00.000-05:00,170.9,171.2,170.9,170.9,411
1703252400,2023-12-22T08:40:00.000-05:00,170.92,170.92,170.92,170.92,150
1703253000,2023-12-22T08:50:00.000-05:00,171.64,171.65,171.64,171.65,562
1703253060,2023-12-22T08:51:00.000-05:00,171.98,171.98,171.98,171.98,547
1703253120,2023-12-22T08:52:00.000-05:00,171.21,171.21,171.21,171.21,223
1703253840,2023-12-22T09:04:00.000-05:00,171.89,171.89,171.8,171.89,1233
1703254260,2023-12-22T09:11:00.000-05:00,172.07,172.07,172.07,172.07,310
1703254380,2023-12-22T09:13:00.000-05:00,172.07,172.23,172.07,172.23,652
1703254440,2023-12-22T09:14:00.000-05:00,172.3656,172.3656,172.02,172.02,258
1703254500,2023-12-22T09:15:00.000-05:00,172.02,172.02,172.02,172.02,105
1703254560,2023-12-22T09:16:00.000-05:00,172.02,172.02,172.02,172.02,912
1703255220,2023-12-22T09:27:00.000-05:00,172.5,173.0,172.5,173.0,1110
1703255280,2023-12-22T09:28:00.000-05:00,172.51,172.51,172.5,172.5,597
1703255400,2023-12-22T09:30:00.000-05:00,171.23,171.79,170.27,170.63,46852
1703255460,2023-12-22T09:31:00.000-05:00,170.93,170.93,169.34,169.82,16382
1703255520,2023-12-22T09:32:00.000-05:00,169.8506,170.43,169.3394,170.43,5708
1703255580,2023-12-22T09:33:00.000-05:00,170.275,170.68,170.18,170.41,6604
1703255640,2023-12-22T09:34:00.000-05:00,170.505,170.71,170.03,170.11,10142
1703255700,2023-12-22T09:35:00.000-05:00,170.185,170.3553,170.0101,170.33,2269
1703255760,2023-12-22T09:36:00.000-05:00,170.47,171.31,170.3375,171.0277,5912
1703255820,2023-12-22T09:37:00.000-05:00,170.9701,171.38,170.455,170.53,9460
1703255880,2023-12-22T09:38:00.000-05:00,170.5734,171.2,170.3983,171.2,6137
1703255940,2023-12-22T09:39:00.000-05:00,171.145,171.6,170.81,170.81,8030
1703256000,2023-12-22T09:40:00.000-05:00,170.7,170.7,170.21,170.21,5661
1703256060,2023-12-22T09:41:00.000-05:00,170.53,170.99,170.41,170.99,3294
1703256120,2023-12-22T09:42:00.000-05:00,170.91,171.01,170.85,170.855,4740
1703256180,2023-12-22T09:43:00.000-05:00,170.88,171.49,170.875,171.49,3992
1703256240,2023-12-22T09:44:00.000-05:00,171.2559,171.65,170.8875,171.095,6250
1703256300,2023-12-22T09:45:00.000-05:00,170.92,171.04,170.13,170.13,5657
1703256360,2023-12-22T09:46:00.000-05:00,170.1,170.71,170.02,170.565,5832
1703256420,2023-12-22T09:47:00.000-05:00,170.42,170.4717,169.8501,170.14,7190
1703256480,2023-12-22T09:48:00.000-05:00,170.1326,170.255,170.0,170.14,5473
1703256540,2023-12-22T09:49:00.000-05:00,170.13,170.13,169.9147,170.0,2455
1703256600,2023-12-22T09:50:00.000-05:00,169.83,170.1201,169.83,170.1201,2642
1703256660,2023-12-22T09:51:00.000-05:00,169.97,170.15,169.8,170.0299,14023
1703256720,2023-12-22T09:52:00.000-05:00,170.19,170.2,169.91,169.91,2292
1703256780,2023-12-22T09:53:00.000-05:00,169.75,170.29,169.75,170.12,2971
1703256840,2023-12-22T09:54:00.000-05:00,170.01,170.15,169.54,169.54,4128
1703256900,2023-12-22T09:55:00.000-05:00,169.8699,170.0,169.73,170.0,1752
