timestamp,datetime,open,high,low,close,volume
1703255400,2023-12-22T09:30:00.000-05:00,4.98,4.98,4.98,4.98,422
1703256360,2023-12-22T09:46:00.000-05:00,5.01,5.01,5.01,5.01,101
1703256480,2023-12-22T09:48:00.000-05:00,4.98,4.98,4.98,4.98,100
1703258100,2023-12-22T10:15:00.000-05:00,4.99,4.99,4.99,4.99,100
1703258640,2023-12-22T10:24:00.000-05:00,4.9897,4.99,4.9897,4.99,3453
1703258700,2023-12-22T10:25:00.000-05:00,5.01,5.03,5.01,5.03,1463
1703258760,2023-12-22T10:26:00.000-05:00,5.03,5.03,5.01,5.03,520
1703258820,2023-12-22T10:27:00.000-05:00,5.005,5.03,5.005,5.01,845
1703259000,2023-12-22T10:30:00.000-05:00,5.035,5.035,5.035,5.035,285
1703259300,2023-12-22T10:35:00.000-05:00,5.0599,5.0599,5.05,5.05,1110
1703259360,2023-12-22T10:36:00.000-05:00,5.05,5.05,5.05,5.05,100
1703259540,2023-12-22T10:39:00.000-05:00,5.059,5.059,5.059,5.059,102
1703259600,2023-12-22T10:40:00.000-05:00,5.0599,5.0599,5.0599,5.0599,200
1703259720,2023-12-22T10:42:00.000-05:00,5.04,5.04,5.04,5.04,156
1703259780,2023-12-22T10:43:00.000-05:00,5.04,5.04,5.03,5.03,517
1703259900,2023-12-22T10:45:00.000-05:00,5.04,5.05,5.04,5.05,344
1703260260,2023-12-22T10:51:00.000-05:00,5.035,5.035,5.035,5.035,207
1703260380,2023-12-22T10:53:00.000-05:00,5.049,5.049,5.049,5.049,101
1703260860,2023-12-22T11:01:00.000-05:00,5.02,5.02,5.02,5.02,100
1703261040,2023-12-22T11:04:00.000-05:00,5.039,5.039,5.039,5.039,100
1703261220,2023-12-22T11:07:00.000-05:00,5.04,5.05,5.04,5.05,1850
1703261280,2023-12-22T11:08:00.000-05:00,5.06,5.075,5.05,5.05,3330
1703261580,2023-12-22T11:13:00.000-05:00,5.05,5.07,5.05,5.07,261
1703261640,2023-12-22T11:14:00.000-05:00,5.08,5.08,5.07,5.07,214
1703261700,2023-12-22T11:15:00.000-05:00,5.06,5.08,5.06,5.08,322
1703261820,2023-12-22T11:17:00.000-05:00,5.09,5.09,5.09,5.09,100
1703261880,2023-12-22T11:18:00.000-05:00,5.07,5.07,5.07,5.07,114
1703261940,2023-12-22T11:19:00.000-05:00,5.07,5.07,5.07,5.07,100
1703262240,2023-12-22T11:24:00.000-05:00,5.05,5.0503,5.05,5.0503,1424
1703262480,2023-12-22T11:28:00.000-05:00,5.055,5.055,5.055,5.055,237
1703262780,2023-12-22T11:33:00.000-05:00,5.07,5.07,5.07,5.07,163
1703262960,2023-12-22T11:36:00.000-05:00,5.06,5.06,5.06,5.06,109
1703263020,2023-12-22T11:37:00.000-05:00,5.07,5.07,5.07,5.07,1500
1703263080,2023-12-22T11:38:00.000-05:00,5.07,5.1,5.07,5.1,2465
1703263140,2023-12-22T11:39:00.000-05:00,5.1,5.1,5.1,5.1,807
1703263260,2023-12-22T11:41:00.000-05:00,5.1,5.12,5.1,5.12,2673
1703263320,2023-12-22T11:42:00.000-05:00,5.1,5.1,5.1,5.1,535
1703263380,2023-12-22T11:43:00.000-05:00,5.1,5.1,5.1,5.1,238
1703263500,2023-12-22T11:45:00.000-05:00,5.09,5.09,5.08,5.0885,3305
1703263560,2023-12-22T11:46:00.000-05:00,5.08,5.08,5.08,5.08,602
1703263620,2023-12-22T11:47:00.000-05:00,5.1,5.1,5.1,5.1,127
1703263740,2023-12-22T11:49:00.000-05:00,5.09,5.09,5.0887,5.0887,210
1703263920,2023-12-22T11:52:00.000-05:00,5.095,5.095,5.095,5.095,182
1703263980,2023-12-22T11:53:00.000-05:00,5.1,5.1,5.1,5.1,130
1703264040,2023-12-22T11:54:00.000-05:00,5.095,5.1,5.095,5.1,211
1703264100,2023-12-22T11:55:00.000-05:00,5.095,5.095,5.095,5.095,150
1703264280,2023-12-22T11:58:00.000-05:00,5.1,5.1,5.1,5.1,138
1703264460,2023-12-22T12:01:00.000-05:00,5.09,5.1,5.09,5.1,234
1703264640,2023-12-22T12:04:00.000-05:00,5.09,5.09,5.09,5.09,120
1703265120,2023-12-22T12:12:00.000-05:00,5.1,5.1,5.1,5.1,191
1703265420,2023-12-22T12:17:00.000-05:00,5.09,5.0901,5.08,5.0901,3130
1703266200,2023-12-22T12:30:00.000-05:00,5.1,5.1,5.1,5.1,270
1703266260,2023-12-22T12:31:00.000-05:00,5.09,5.09,5.09,5.09,220
1703266440,2023-12-22T12:34:00.000-05:00,5.09,5.09,5.09,5.09,323
1703266740,2023-12-22T12:39:00.000-05:00,5.09,5.09,5.09,5.09,169
1703267220,2023-12-22T12:47:00.000-05:00,5.09,5.1,5.09,5.1,1092
1703267280,2023-12-22T12:48:00.000-05:00,5.095,5.095,5.095,5.095,118
1703267700,2023-12-22T12:55:00.000-05:00,5.095,5.095,5.095,5.095,100
1703267760,2023-12-22T12:56:00.000-05:00,5.1,5.12,5.1,5.11,2645
1703267820,2023-12-22T12:57:00.000-05:00,5.11,5.11,5.11,5.11,566
1703268000,2023-12-22T13:00:00.000-05:00,5.105,5.105,5.105,5.105,101
1703268060,2023-12-22T13:01:00.000-05:00,5.105,5.105,5.105,5.105,107
1703268180,2023-12-22T13:03:00.000-05:00,5.1,5.1,5.09,5.1,801
1703268360,2023-12-22T13:06:00.000-05:00,5.11,5.11,5.11,5.11,150
1703268420,2023-12-22T13:07:00.000-05:00,5.1,5.11,5.1,5.11,768
1703268480,2023-12-22T13:08:00.000-05:00,5.11,5.11,5.11,5.11,300
1703269560,2023-12-22T13:26:00.000-05:00,5.11,5.11,5.11,5.11,340
1703270880,2023-12-22T13:48:00.000-05:00,5.12,5.12,5.12,5.12,100
