timestamp,datetime,open,high,low,close,volume
1703255400,2023-12-22T09:30:00.000-05:00,111.13,111.13,111.13,111.13,1448
1703256540,2023-12-22T09:49:00.000-05:00,111.675,111.675,111.675,111.675,101
1703257020,2023-12-22T09:57:00.000-05:00,111.44,111.45,111.44,111.45,494
1703257800,2023-12-22T10:10:00.000-05:00,110.805,110.805,110.805,110.805,100
1703258340,2023-12-22T10:19:00.000-05:00,110.8,110.8,110.8,110.8,226
1703258760,2023-12-22T10:26:00.000-05:00,111.57,111.57,111.57,111.57,152
1703258880,2023-12-22T10:28:00.000-05:00,111.62,111.62,111.62,111.62,245
1703259300,2023-12-22T10:35:00.000-05:00,110.985,110.985,110.985,110.985,103
1703259540,2023-12-22T10:39:00.000-05:00,110.75,110.75,110.75,110.75,200
1703261220,2023-12-22T11:07:00.000-05:00,110.21,110.21,110.21,110.21,122
1703261280,2023-12-22T11:08:00.000-05:00,110.485,110.485,110.485,110.485,171
1703261400,2023-12-22T11:10:00.000-05:00,110.84,110.84,110.84,110.84,132
1703261520,2023-12-22T11:12:00.000-05:00,110.765,110.765,110.765,110.765,255
1703261820,2023-12-22T11:17:00.000-05:00,110.77,110.77,110.77,110.77,226
1703261880,2023-12-22T11:18:00.000-05:00,110.77,110.77,110.51,110.51,235
1703262000,2023-12-22T11:20:00.000-05:00,110.93,111.2,110.93,111.2,461
1703262420,2023-12-22T11:27:00.000-05:00,110.78,110.78,110.78,110.78,255
1703262840,2023-12-22T11:34:00.000-05:00,110.8,110.975,110.8,110.975,255
1703264100,2023-12-22T11:55:00.000-05:00,111.15,111.15,111.15,111.15,570
1703264700,2023-12-22T12:05:00.000-05:00,110.88,110.88,110.88,110.88,100
1703264820,2023-12-22T12:07:00.000-05:00,111.09,111.09,111.09,111.09,101
1703264940,2023-12-22T12:09:00.000-05:00,111.33,111.33,110.89,110.89,200
1703265360,2023-12-22T12:16:00.000-05:00,110.875,110.875,110.875,110.875,100
1703266200,2023-12-22T12:30:00.000-05:00,111.33,111.33,111.33,111.33,120
1703266440,2023-12-22T12:34:00.000-05:00,111.33,111.33,111.33,111.33,144
1703267100,2023-12-22T12:45:00.000-05:00,111.79,111.79,111.79,111.79,208
1703267160,2023-12-22T12:46:00.000-05:00,111.69,111.79,111.69,111.79,288
1703267340,2023-12-22T12:49:00.000-05:00,111.78,111.78,111.78,111.78,290
1703268000,2023-12-22T13:00:00.000-05:00,111.655,111.655,111.655,111.655,100
1703268420,2023-12-22T13:07:00.000-05:00,112.04,112.04,112.04,112.04,233
1703269080,2023-12-22T13:18:00.000-05:00,112.305,112.305,112.305,112.305,504
1703269620,2023-12-22T13:27:00.000-05:00,111.99,111.99,111.99,111.99,200
1703269920,2023-12-22T13:32:00.000-05:00,112.11,112.11,112.09,112.09,930
1703270040,2023-12-22T13:34:00.000-05:00,112.045,112.045,112.045,112.045,391
1703271540,2023-12-22T13:59:00.000-05:00,111.92,111.92,111.92,111.92,102
1703271780,2023-12-22T14:03:00.000-05:00,112.19,112.19,112.19,112.19,109
1703271900,2023-12-22T14:05:00.000-05:00,112.05,112.05,112.05,112.05,712
1703272680,2023-12-22T14:18:00.000-05:00,111.91,111.91,111.91,111.91,233
1703273160,2023-12-22T14:26:00.000-05:00,111.73,111.73,111.73,111.73,158
1703273580,2023-12-22T14:33:00.000-05:00,111.58,111.58,111.58,111.58,249
1703273880,2023-12-22T14:38:00.000-05:00,111.88,111.88,111.88,111.88,247
1703273940,2023-12-22T14:39:00.000-05:00,112.04,112.04,112.04,112.04,352
1703274360,2023-12-22T14:46:00.000-05:00,112.05,112.05,112.05,112.05,431
1703274660,2023-12-22T14:51:00.000-05:00,112.0447,112.0447,112.0447,112.0447,103
1703275860,2023-12-22T15:11:00.000-05:00,112.17,112.24,112.17,112.24,343
1703275980,2023-12-22T15:13:00.000-05:00,112.01,112.01,112.01,112.01,594
1703276280,2023-12-22T15:18:00.000-05:00,111.96,111.96,111.96,111.96,124
1703276460,2023-12-22T15:21:00.000-05:00,111.955,111.955,111.955,111.955,183
1703277240,2023-12-22T15:34:00.000-05:00,111.9,112.0,111.785,111.945,2065
1703277300,2023-12-22T15:35:00.000-05:00,111.92,112.0,111.92,112.0,713
1703277360,2023-12-22T15:36:00.000-05:00,112.05,112.05,112.05,112.05,308
1703277420,2023-12-22T15:37:00.000-05:00,111.96,111.96,111.96,111.96,123
1703277540,2023-12-22T15:39:00.000-05:00,111.88,111.88,111.88,111.88,888
